"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1967545828354191617","Mon Sep 15 13:11:24 +0000 2025","0","@profesor_saham uang pada belum habis di salurin sama bank bulan depan pemerintah udah dapet 4% dari 200T tsb. don purbaya effect!","1967576988845236462","","profesor_saham","in","","0","0","0","https://x.com/undefined/status/1967576988845236462","120800596",
"1967018559667925136","Mon Sep 15 13:10:47 +0000 2025","0","@BosPurwa @SBYudhoyono @jokowi jujur ini suatu gebrakan bagus salut ke Purbaya pemikiran out of the box ke ranah monetwr yg ga terjadi di masa SMI (doi fokus bgt ke fiskal) intervensi biar private sector bisa gerak biar beban penggerak ekonomi bisa dibagi ke private jg jgn ke govt semua","1967576833001668843","","BosPurwa","in","","0","0","0","https://x.com/undefined/status/1967576833001668843","1551763126244085760",
"1967576560967520609","Mon Sep 15 13:09:42 +0000 2025","0","Sepertinya pak @purbaya ini cocoknya jadi Menko Perekonomian","1967576560967520609","","","in","","0","0","0","https://x.com/undefined/status/1967576560967520609","207559187",
"1967576131730841690","Mon Sep 15 13:08:00 +0000 2025","0","@beacukaiRI Klen disentil Purbaya https://t.co/kg23o681V4","1967576131730841690","https://pbs.twimg.com/ext_tw_video_thumb/1967576091624890369/pu/img/Wvwe71h-onqOM2lL.jpg","beacukaiRI","in","","0","0","0","https://x.com/undefined/status/1967576131730841690","1628338800362672128",
"1967498885502546211","Mon Sep 15 13:07:48 +0000 2025","0","@somexthread Uang dari mana pk purbaya? Kalaupun katanya ada uang di brankas BI 400 T sekian.itukan uang sisa hutang indonesia setiap tahun di era jokowi. bukan uang tabungan pribadi negara. Jika uang itu di ambil tampa perhitungan bahaya pk purbaya.","1967576080812069246","","somexthread","in","","0","0","0","https://x.com/undefined/status/1967576080812069246","1937871465174736896",
"1967562795169550455","Mon Sep 15 13:05:55 +0000 2025","1","@tempodotco @fayzul_rafi Purbaya harus KURANGI presentasi2nya di forum2 &amp; mulai BERPIKIR ttg: - Ide 'DADAKAN' dr Prbw utk pasang Smart TV Rp26 juta/unit di 330.000 sekolah. - Anggaran MBG yg membengkak jd Rp335T di APBN 2026 - Program2/Belanja2 'DADAKAN' dr Prabowo - Utang Jatuh Tempo+Bunganya u/ 2026.","1967575608864768026","","tempodotco","in","","0","0","0","https://x.com/undefined/status/1967575608864768026","1626014171497385984",
"1967574742816419853","Mon Sep 15 13:02:29 +0000 2025","0","Alhamdulillah kabar gembira! Menkeu Purbaya menyampaikan anggaran penerimaan CPNS 2026 sudah disiapkan! Saatnya persiapkan diri kalian mulai dari sekarang. Ikuti tryout SKD PrivatAlfaiz dengan kode promo DIAHNR untuk dapat pot harga #zonauang️ #cpns2026 #CPNS #SKD https://t.co/TuySvnvciu","1967574742816419853","https://pbs.twimg.com/media/G046y4cbkAA64kp.jpg","","in","","0","0","0","https://x.com/undefined/status/1967574742816419853","1276450494836166660",
"1967555010566427045","Mon Sep 15 12:59:57 +0000 2025","2","@MartinusButarb1 Bank jgn statis harus dinamis... Jangan bebanin ke aku mulu wooi gitu kira² kata Purbaya ","1967574108968980713","","MartinusButarb1","in","","0","1","0","https://x.com/undefined/status/1967574108968980713","1429787631496220677",
"1967573796484948138","Mon Sep 15 12:58:43 +0000 2025","7","Gila pak kemenkeu purbaya ternyata se satset itu nyesel kemarin kemarin ngk serok abis-abisan haha","1967573796484948138","","","in","","0","2","0","https://x.com/undefined/status/1967573796484948138","1616926671755702272",
"1967573744068731151","Mon Sep 15 12:58:30 +0000 2025","0","Bener. Purbaya enak aje nyuruh Bank yg mikir wkwkwkwk","1967573744068731151","","","in","","0","0","0","https://x.com/undefined/status/1967573744068731151","115640066",
"1967573512836857976","Mon Sep 15 12:57:35 +0000 2025","4","Menteri Keuangan Purbaya Yudhi Sadewa mengungkapkan bahwa para direktur utama perbankan pusing usai menerima gelontoran dana pemerintah senilai Rp 200 triliun. Baca di sini: https://t.co/MM49COKyol / #PurbayaYudhiSadewa https://t.co/Yk9heyyvyG","1967573512836857976","https://pbs.twimg.com/media/G045SjubgAAJhO_.jpg","","in","","1","6","0","https://x.com/undefined/status/1967573512836857976","23343960",
"1967573316841144505","Mon Sep 15 12:56:49 +0000 2025","0","MENKEU Purbaya Sentil Rocky Gerung: Antara Kritik dan Optimisme soal Masa Depan Ekonomi Indonesia https://t.co/nQZfJq6k35 via @tribunnews","1967573316841144505","","","in","","0","0","0","https://x.com/undefined/status/1967573316841144505","142305302",
"1967454552963350705","Mon Sep 15 12:55:00 +0000 2025","0","@hnirankara @BosPurwa @pramonoanung Semoga Purbaya tdk seperti mantan presiden yg katanya alumni @UGMYogyakarta yg awalnya bacotan sangat membumi tapi hasilnya zonk. Kita acungi jempol ke Purbaya kl ekonomi bertumbuh tanpa tarik utang lagi.","1967572862686175399","","hnirankara","in","","0","0","0","https://x.com/undefined/status/1967572862686175399","3244905644",
"1967571532244533263","Mon Sep 15 12:49:43 +0000 2025","7","Menteri Keuangan Purbaya Yudhi Sadewa mengatakan para direktur utama (Dirut) bank BUMN pusing setelah pemerintah mengucurkan dana sebesar Rp200 triliun. Dana melimpah ini diberikan untuk memperkuat likuiditas Himpunan Bank Milik Negara (Himbara) demi menggerakkan sektor ekonomi. https://t.co/zIiGHw65oy","1967571532244533263","https://pbs.twimg.com/amplify_video_thumb/1967570359043117056/img/_aMLPzRBNRkP5qED.jpg","","in","","1","1","1","https://x.com/undefined/status/1967571532244533263","57261519",
"1967571512648745137","Mon Sep 15 12:49:38 +0000 2025","0","Untuk mewujudkan pertumbuhan ekonomi tinggi Presiden Prabowo Subianto resmi mengumumkan Program Paket Ekonomi 2025. Detail dari paket kebijakan anyar itu disampaikan Menko Perekonomian Airlangga Hartarto didampingi Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa di Kantor https://t.co/J5YcvaKurz","1967571512648745137","https://pbs.twimg.com/media/G0431vSbAAAaQfu.jpg","","in","","0","0","0","https://x.com/undefined/status/1967571512648745137","46693036",
"1967571239620469093","Mon Sep 15 12:48:33 +0000 2025","0","Paket ini diumumkan Menteri Koordinator Perekonomian Airlangga Hartarto usai bertemu Presiden Prabowo Subianto bersama Menteri Keuangan Purbaya Yudhi Sadewa di Istana Negara Jakarta Senin (15/9/2025). https://t.co/E5paiwARw2","1967571239620469093","","","in","","0","0","0","https://x.com/undefined/status/1967571239620469093","1666299675329298433",
"1967570896455155795","Mon Sep 15 12:47:12 +0000 2025","1","Ganti aja jajaran direksi dan komisarisnya bank yg bilang gak samggup .. dah dibayar mahal kok berani bilang gak sanggup .. https://t.co/zNr0x1pbiu","1967570896455155795","","","in","","0","0","0","https://x.com/undefined/status/1967570896455155795","618845521",
"1967564757965357372","Mon Sep 15 12:47:07 +0000 2025","0","@NyaiNeneng ancur lu purbaya kena pengamat tas tuh tas Tom Ford harge berapa","1967570878868373818","","NyaiNeneng","in","","0","2","0","https://x.com/undefined/status/1967570878868373818","1410466956134608899",
"1966547342901096460","Mon Sep 15 12:43:05 +0000 2025","0","@Rudiyanto_zh Pak apakah Purbaya Method bisa berpengaruh ke turunnya BI-Rate? Atau BI masih ngintip The Fed untuk nurunin BI-Rate nya???","1967569863238722024","","Rudiyanto_zh","in","","0","0","0","https://x.com/undefined/status/1967569863238722024","106774367",
"1967569307002671129","Mon Sep 15 12:40:53 +0000 2025","0","Kalau mau lihat disertasi Pak Purbaya masih terbatas hanya ada abstraknya https://t.co/A4wVyiU4D0","1967569307002671129","","","in","","0","0","0","https://x.com/undefined/status/1967569307002671129","1263388794088128514",
"1967498726152560966","Mon Sep 15 12:36:28 +0000 2025","0","@tempodotco menteri purbaya aja masih orang jokowi kocak","1967568195323302234","","tempodotco","in","","0","1","0","https://x.com/undefined/status/1967568195323302234","1030836464844660738",
"1967559941130228051","Mon Sep 15 12:33:03 +0000 2025","0","@toe_giman langsung di mentahin sama Purbaya...","1967567338460606476","","toe_giman","in","","0","0","0","https://x.com/undefined/status/1967567338460606476","1513694552443727873",
"1967567248425615709","Mon Sep 15 12:32:42 +0000 2025","0","Menkeu Purbaya soal Rp200 Triliun Ditaruh di Bank Himbara 6 Bulan: Anak Buah Salah Tulis https://t.co/g0W5PlPtRS","1967567248425615709","","","in","","1","3","1","https://x.com/undefined/status/1967567248425615709","71436318",
"1967521924592119859","Mon Sep 15 12:29:43 +0000 2025","0","@UmarHasibuan__ Apakah Purbaya sdh antisipasi kemungkinan2: - Kredit Macet/Korupsi di 80.000 Kopdes - Mark-up Harga/Korupsi di penyediaan Smart TV Rp26 Jt/unit bagi 330.000 sekolah - Membengkaknya Anggaran MBG di 2026. - dst dst","1967566498249199629","","UmarHasibuan__","in","","0","0","0","https://x.com/undefined/status/1967566498249199629","1626014171497385984",
"1967566386408124672","Mon Sep 15 12:29:16 +0000 2025","0","Menteri Keuangan Purbaya Yudhi Sadewa menanggapi kritik pedas pengamat politik Rocky Gerung yang kerap menyebut Presiden Joko Widodo tidak berbuat apa-apa selama menjabat. Dalam acara GREAT Lecture: Transformasi Ekonomi Nasional di Jakarta Senin (15/9/2025) Purbaya menegaskan https://t.co/jGX6Oz4mzI","1967566386408124672","https://pbs.twimg.com/media/G04zKZ0bIAA2hgI.jpg","","in","","0","0","0","https://x.com/undefined/status/1967566386408124672","48359478",
"1967565893560656186","Mon Sep 15 12:27:19 +0000 2025","0","Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa menegaskan bahwa penyaluran dana segar sebesar Rp 200 triliun ke lima bank pelat merah tidak akan memicu perang bunga di sektor perbankan nasional. https://t.co/pUfv7pKjAT @AidilAKBAR","1967565893560656186","","","in","","0","0","0","https://x.com/undefined/status/1967565893560656186","1731964323566845952",
"1967563046391582792","Mon Sep 15 12:26:36 +0000 2025","0","@BosPurwa Purbaya stan for real ya wkakakakaka","1967565714686181627","","BosPurwa","in","","0","0","0","https://x.com/undefined/status/1967565714686181627","1674714970532249602",
"1967565124836950033","Mon Sep 15 12:24:16 +0000 2025","2","Menkeu Purbaya Pastikan Rp200 Triliun Tetap Nongkrong di Bank https://t.co/8PxOOxz8qZ","1967565124836950033","","","in","","0","2","1","https://x.com/undefined/status/1967565124836950033","3319260420",
"1967555901361164663","Mon Sep 15 12:23:38 +0000 2025","2","@BosPurwa Istrinya aja gak percaya tuh...ngatain Purbaya Sombong https://t.co/gjPeXLbXoa","1967564969047933070","https://pbs.twimg.com/media/G04x6X3bwAABKmb.jpg","BosPurwa","in","","0","0","1","https://x.com/undefined/status/1967564969047933070","994618128179982336",
"1967564939037741090","Mon Sep 15 12:23:31 +0000 2025","0","Besar purbaya daripada tiang.","1967564939037741090","","","in","","0","0","0","https://x.com/undefined/status/1967564939037741090","186745111",
"1967564937053773925","Mon Sep 15 12:23:31 +0000 2025","0","pa purbaya gg","1967564937053773925","","","in","","0","0","0","https://x.com/undefined/status/1967564937053773925","1306818205956993024",
"1967404864172105829","Mon Sep 15 12:22:45 +0000 2025","5","Menteri Keuangan Purbaya Yudhi Sadewa menggelontorkan kas pemerintah kepada lima bank. Salah diagnosis yang berisiko besar. https://t.co/OKRIRXhY00","1967564745294377249","","tempodotco","in","","0","1","1","https://x.com/undefined/status/1967564745294377249","18129942",
"1967564246214234261","Mon Sep 15 12:20:46 +0000 2025","0","gue liat keren bener nih gaya bicara pak purbaya wkwkw","1967564246214234261","","","in","","0","0","0","https://x.com/undefined/status/1967564246214234261","1126207081",
"1967563579802190183","Mon Sep 15 12:18:07 +0000 2025","1","Presentasi ini disampaikan oleh Pak Purbaya Kemenkeu yang baru Lumayan buat bahan belajar pribadi supaya paham sedikit dengan isue ekonomi. https://t.co/DaK6iKUnDp https://t.co/kxGb6oDpq3","1967563579802190183","https://pbs.twimg.com/media/G04wayMbEAAK4l1.jpg","","in","","0","0","0","https://x.com/undefined/status/1967563579802190183","1085861719",
"1967563452375089474","Mon Sep 15 12:17:37 +0000 2025","0","Media Asing Soroti Menkeu Purbaya Sebut dengan Julukan Ini https://t.co/PXMSQjfRgt","1967563452375089474","","","in","","0","0","0","https://x.com/undefined/status/1967563452375089474","3319260420",
"1967513731354464414","Mon Sep 15 12:16:56 +0000 2025","1","@ARSIPAJA Menkeu Purbaya: Presiden Jokowi Berjasa Buat Kita Walaupun di Sampingnya Ada Saya https://t.co/P9YqPehJ9X","1967563280370856127","","ARSIPAJA","in","","0","0","0","https://x.com/undefined/status/1967563280370856127","132078023",
"1967562562914091211","Mon Sep 15 12:14:05 +0000 2025","0","Pak Purbaya ini mulai menarik. Layak diajak selfie sukasesih kl nanti ada kesempatan. Selera humornya beririsan","1967562562914091211","","","in","","0","0","0","https://x.com/undefined/status/1967562562914091211","1467151856560271363",
"1967561850423525445","Mon Sep 15 12:11:15 +0000 2025","1","Purbaya Obral Bunga 2% Kepada BRI Cs Asalkan Bantu Kredit ke Koperasi Merah Putih https://t.co/HdWGh37jCK","1967561850423525445","","","in","","0","0","0","https://x.com/undefined/status/1967561850423525445","238091066",
"1967561805074755854","Mon Sep 15 12:11:04 +0000 2025","0","Selamat bertugas Pak PYS https://t.co/Qq6pbKdChi","1967561805074755854","","","in","","0","0","0","https://x.com/undefined/status/1967561805074755854","53014538",
"1967561697549516826","Mon Sep 15 12:10:38 +0000 2025","5","Purbaya: Dirut Bank Lagi Pusing Dapat Rp 200 T Biar Mereka yang Mikir https://t.co/FcsOnLahvj via @InvestorID","1967561697549516826","","","in","","1","0","2","https://x.com/undefined/status/1967561697549516826","238091066",
"1967174244468658429","Mon Sep 15 12:05:24 +0000 2025","0","@dojjunn pasti kemarin sibuk accum barang kan bang? sama rapat dengan pak purbaya ","1967560378721939470","","dojjunn","in","","0","0","0","https://x.com/undefined/status/1967560378721939470","4633681154",
"1967559883026522311","Mon Sep 15 12:03:26 +0000 2025","0","dari SMI dan purbaya kita menyadari begitulah beda wanita dan pria tentang uang.. wanita save money pria manage money.","1967559883026522311","","","in","","0","0","1","https://x.com/undefined/status/1967559883026522311","1340725868465799169",
"1967559817742213290","Mon Sep 15 12:03:10 +0000 2025","0","Menkeu buka keran stimulus ekonomi ke bank Himbara https://t.co/nPa1IGR9Fj","1967559817742213290","","","in","","0","0","0","https://x.com/undefined/status/1967559817742213290","92572470",
"1967559089048969620","Mon Sep 15 12:00:16 +0000 2025","0","MENKEU Purbaya Heran Para Dirut Bank Himbara yang Akan Menyalurkan Dana Rp200 Triliun Malah Pusing https://t.co/S8EXcBDlKq via @tribunnews","1967559089048969620","","","in","","0","0","0","https://x.com/undefined/status/1967559089048969620","142305302",
"1967559029636419623","Mon Sep 15 12:00:02 +0000 2025","1","https://t.co/nNqbwAqxaY - Menteri Keuangan Purbaya Yudhi Sadewa bersyukur bisa menjadi Menteri Keuangan karena bisa lebih berkontribusi pada negara. Dia menegaskan Lembaga Penjamin Simpanan (LPS) pun memiliki posisi penting namun baru dibutuhkan jika bank-bank mengalami masalah. https://t.co/YsGhGqBuQh","1967559029636419623","https://pbs.twimg.com/amplify_video_thumb/1967524101909839872/img/28i8tWVsp0oMUvEa.jpg","","in","","0","0","0","https://x.com/undefined/status/1967559029636419623","1173853316511485952",
"1967558889274273947","Mon Sep 15 11:59:29 +0000 2025","0","Video: Merunut Logika Menteri Purbaya https://t.co/XpVrvSzDXo","1967558889274273947","","","in","","0","0","0","https://x.com/undefined/status/1967558889274273947","598959076",
"1967558828003864921","Mon Sep 15 11:59:14 +0000 2025","1","Menteri Keuangan Purbaya Yudhi Sadewa tampak menghadiri rapat di Kementerian Koordinator (Kemenko) Bidang Pangan Senin (15/9/2025). Dalam video yang diberedar di media sosial ia mengenakan seragam baru Kementerian Keuangan. Tampak dirinya memasuki lobby sembara menunjukan https://t.co/1KiEDRqfeZ","1967558828003864921","https://pbs.twimg.com/amplify_video_thumb/1967558604447522816/img/GCMCXP9Joov7uilt.jpg","","in","","0","0","2","https://x.com/undefined/status/1967558828003864921","46693036",
"1967558563099996231","Mon Sep 15 11:58:11 +0000 2025","0","Pemerintah lagi coba kasih booster paket ekonomi jumbo senilai Rp16 23 triliun. Tujuannya biar ekonomi tetap jalan rakyat dapat bantuan dan sektor usaha bisa bertahan. #Paketekonomi #Booster #Menko #airlangga #purbaya https://t.co/ilb9f7ie8s","1967558563099996231","https://pbs.twimg.com/media/G04r9UvbAAAHBjz.jpg","","in","","0","0","0","https://x.com/undefined/status/1967558563099996231","1431093872835235843",
"1967558488193986966","Mon Sep 15 11:57:53 +0000 2025","0","purbaya di menko maritim bersama almarhum pak rizal ramli anak buah langsung LBP yang keduanya menteri saat itu. berkawan dengan bu Sri mulyani rocky gerung dan almarhum faisal basri. sebagai pengajar/dosen.. pernah kerja di era SBY dan jokowi. wajar juga kalo dia sombong","1967558488193986966","","","in","","0","0","0","https://x.com/undefined/status/1967558488193986966","1340725868465799169",
"1967558069103268204","Mon Sep 15 11:56:13 +0000 2025","0","Menkeu Purbaya Bikin Pusing Dirut Bank Soal Data 200 T Yang Di Turunkan Pemerintah Untuk Bank Dengan Tujuan Perputaran Ekonominya Berjalan Sumber: MerdekaDotCom - YouTube #menkeu #menterikeuangan #purbaya #bank #banker https://t.co/NOmd4b00w4","1967558069103268204","https://pbs.twimg.com/ext_tw_video_thumb/1967557988400648192/pu/img/VaJl0fccCjprMmxW.jpg","","in","","0","0","0","https://x.com/undefined/status/1967558069103268204","2170763288",
"1967557876601549311","Mon Sep 15 11:55:27 +0000 2025","6","Menteri Koordinator Bidang Pangan (Menko Pangan) Zulkifli Hasan meminta Menteri Keuangan Purbaya Yudhi Sadewa untuk mengalirkan sebagian dana Rp200 triliun dapat dimanfaatkan untuk modal Koperasi Desa/Kelurahan (Kopdes) Merah Putih. . Zulhas mengatakan 16.000 Kopdes Merah Putih https://t.co/rKCj7Wf67E","1967557876601549311","https://pbs.twimg.com/media/G04rc7RbUAEIjBh.jpg","","in","","7","10","2","https://x.com/undefined/status/1967557876601549311","58880688",
"1967557651996594202","Mon Sep 15 11:54:34 +0000 2025","0","Cara Perpikir Menkeu Purbaya Yudhi Purbaya Brilian Namun Perlu Keep Calm https://t.co/p6PJgmCpmQ","1967557651996594202","","","in","","0","0","0","https://x.com/undefined/status/1967557651996594202","1699723439509278720",
"1967556793934209260","Mon Sep 15 11:51:09 +0000 2025","0","Tujuan Menkeu Purbaya Pindahkan Dana dari BI ke Bank Umum Agar Ekonomi Riil Bergerak https://t.co/C10Gq2ytmb","1967556793934209260","","","in","","0","0","0","https://x.com/undefined/status/1967556793934209260","1924764624844685316",
"1967556782542508097","Mon Sep 15 11:51:07 +0000 2025","0","Purbaya Semprot Anak Buah Soal Dana Rp200 Triliun di Bank Ditaruh 6 Bulan #bitv https://t.co/b5L4b3tg88","1967556782542508097","https://pbs.twimg.com/amplify_video_thumb/1967555494287130624/img/ny4hSBfIu4Or_A7b.jpg","","in","","0","0","0","https://x.com/undefined/status/1967556782542508097","1641028826489823232",
"1967556596961280054","Mon Sep 15 11:50:22 +0000 2025","2","Menkeu Purbaya bilang dirut bank BUMN pasti pusing salurkan kredit dari dana gelontoran. Dlm posisi pusing duit bisa diberikan kepada penjahat ekonomi dan muncul kredit macet. KPK turun tangan uang yg kembali jauh di bawah kredit. Lalu siapa yg ikut pusing? **maaf awam ekonomi","1967556596961280054","","","in","","0","0","2","https://x.com/undefined/status/1967556596961280054","248107407",
"1967556447518237155","Mon Sep 15 11:49:47 +0000 2025","0","Semoga Menkeu Purbaya Tidak Omon-omon Soal Tak Percaya IMF via @kedaipenacom https://t.co/rCCvvpqrb0","1967556447518237155","","","in","","0","0","0","https://x.com/undefined/status/1967556447518237155","793719410275983361",
"1967555899377246507","Mon Sep 15 11:47:36 +0000 2025","0","Daya analisa Purbaya sistematis banget! Strategi ekonominya juga bikin melongo!","1967555899377246507","","","in","","0","0","0","https://x.com/undefined/status/1967555899377246507","1231124414332145665",
"1967555010566427045","Mon Sep 15 11:44:04 +0000 2025","5","200 T dijejelin Purbaya ke bank himbara yg notabene bank anak buah Menkeu. Mrk hrs mampu menyalurkan ke lapangan fiskal. Masalahnya bank tdk mungkin hanya mikirin penyaluran dana yg Purbaya jejelin itu saja. Dana jejelan itu praktis ikut menyeret dana bank yg ada. Bokis","1967555010566427045","","","in","","0","3","1","https://x.com/undefined/status/1967555010566427045","1301052979852619777",
"1967554586153300066","Mon Sep 15 11:42:23 +0000 2025","0","pak purbaya tuh kek dark horse di drakor yg muncul saat udh di ujung tragedi.","1967554586153300066","","","in","","0","0","0","https://x.com/undefined/status/1967554586153300066","1353950319579783169",
"1967554567794733389","Mon Sep 15 11:42:19 +0000 2025","1","Pov Times: Menkeu Purbaya Kritik MBG Dan Protes Gen Z https://t.co/gyp1McyZ5e Jadi tau Presiden kita gak tau Telor Orak Arik taunya Scrambled Egg.","1967554567794733389","","","in","","0","1","1","https://x.com/undefined/status/1967554567794733389","25065219",
"1967553669374812639","Mon Sep 15 11:38:44 +0000 2025","0","so far pak purbaya iki menarik banget buat diikutin kiprahnya.","1967553669374812639","","","in","","0","0","0","https://x.com/undefined/status/1967553669374812639","2791215612",
"1967553413643956301","Mon Sep 15 11:37:43 +0000 2025","0","4 Gebrakan Menkeu Purbaya dalam Seminggu: Dari Transfer Rp200 T Hingga 'Paksa' Kepala Badan Gizi Jumpa Pers https://t.co/ERl4x0qYby","1967553413643956301","","","in","","0","0","0","https://x.com/undefined/status/1967553413643956301","1615137168456028162",
"1967543425248665838","Mon Sep 15 11:34:41 +0000 2025","0","@Untuk_Pelupa @gundala2221 @Ary_PrasKe2 @RickyKardjono @adrianteja @Budi_2232 @ibn_sjamsu @BintangeSakti @arwidodo @cung_alberto @NgkongRoses @ChiseRio @katrinrienks @JPCrew40 @Ceysa_ku @ChikmanT @__AnakKolong @_IloveIsrael @_SmokeyGirl25 @SimbokeSarah @eddesign_ @ebe_ganzo Haha jadi konsultan penipuan ya? Kalau soal kebijakan Rp 200T ke Himbara Menkeu Purbaya bilang tujuannya dorong ekonomi dengan bunga rendah 2% untuk program tertentu. Tapi ekonom seperti Telisa Aulia soroti pro-kontra: bisa bantu likuiditas tapi risiko regulasi dan kurang","1967552649492078634","","Untuk_Pelupa","in","","0","0","0","https://x.com/undefined/status/1967552649492078634","1720665183188922368",
"1967552458529677318","Mon Sep 15 11:33:56 +0000 2025","4","Persis dugaanku Purbaya pecut bank utk jadi motor penggerak ekonomi. Bank himbara pusing Purbaya paksa mrk berpikir keraaaaasssssss .!!! ","1967552458529677318","","","in","","0","1","2","https://x.com/undefined/status/1967552458529677318","1301052979852619777",
"1967552076621471987","Mon Sep 15 11:32:25 +0000 2025","0"," Jadi Rp200 triliun hari Jumat sudah masuk ke perbankan uangnya sudah nongkrong di sana. Sekarang saya duga para dirut bank pusing mau nyalurin kemana kata Purbaya kepada wartawan di Kompleks Istana Kepresidenan Jakarta Pusat Senin 15 September 2025. https://t.co/hYG1CYmxgx","1967552076621471987","https://pbs.twimg.com/amplify_video_thumb/1967551946967117826/img/fQjTC_CHFatPR-Yh.jpg","","in","","1","0","0","https://x.com/undefined/status/1967552076621471987","1169861863426818048",
"1967551762975670544","Mon Sep 15 11:31:10 +0000 2025","0","Menkeu Purbaya Tegaskan Paket Stimulus Ekonomi Rp16 23 Triliun Tak Bebani Defisit APBN https://t.co/LRkpxWb02C","1967551762975670544","","","in","","0","1","0","https://x.com/undefined/status/1967551762975670544","132078023",
"1967551579822739930","Mon Sep 15 11:30:26 +0000 2025","0","Pemerintah Resmi Luncurkan Stimulus Ekonomi Purbaya Pastikan Defisit Tak Melebar https://t.co/sy1B0OmYAH","1967551579822739930","","","in","","0","0","0","https://x.com/undefined/status/1967551579822739930","1578222594",
"1967551442501472274","Mon Sep 15 11:29:53 +0000 2025","0","Menteri Keuangan RI Purbaya Yudhi Sadewa mengungkapkan momen saat para direktur utama perbankan menerima dana dari pemerintah senilai Rp200 triliun. Hal itu ia sampaikan dalam konferensi pers di Kantor Presiden Istana Kepresidenan Jakarta Senin 15 September 2025. . Purbaya https://t.co/0MNWGXKeIU","1967551442501472274","https://pbs.twimg.com/amplify_video_thumb/1967551228583550976/img/pgySeMkJFgKON7YM.jpg","","in","","0","0","0","https://x.com/undefined/status/1967551442501472274","58880688",
"1967543425248665838","Mon Sep 15 11:26:25 +0000 2025","0","@Untuk_Pelupa @gundala2221 @Ary_PrasKe2 @RickyKardjono @adrianteja @Budi_2232 @ibn_sjamsu @BintangeSakti @arwidodo @cung_alberto @NgkongRoses @ChiseRio @katrinrienks @JPCrew40 @Ceysa_ku @ChikmanT Menarik poinmu soal kebohongan yang masih ketahuan berarti belum mahir. Terkait pengungkapan Menkeu Purbaya ttg Rp 200T ke Himbara sumber resmi seperti Kemenkeu bilang utk dorong ekonomi tapi kritik dari Tempo &amp; Kontan sebut risikonya tinggi &amp; kurang tepat sasaran. Bisa","1967550566865015202","","Untuk_Pelupa","in","","0","1","0","https://x.com/undefined/status/1967550566865015202","1720665183188922368",
"1967550211888427241","Mon Sep 15 11:25:00 +0000 2025","2","Menkeu Purbaya Tepuk Jidat! Cerita Dirut Bank Pusing Serap Anggaran Rp200 T dari Pemerintah https://t.co/bzuQR1R0k4","1967550211888427241","","","in","","0","2","2","https://x.com/undefined/status/1967550211888427241","71436318",
"1967550203608924310","Mon Sep 15 11:24:58 +0000 2025","0","Baru Seminggu Jadi Menkeu Purbaya Luncurkan 4 Gebrakan Besar Dalam waktu hanya seminggu menjabat sebagai Menteri Keuangan menggantikan Sri Mulyani Purbaya Yudhi Sadewa langsung mengeluarkan sejumlah kebijakan yang mengejutkan publik dan memantik perdebatan. https://t.co/8V1IigwUYH","1967550203608924310","https://pbs.twimg.com/amplify_video_thumb/1967548863075807232/img/NR_mt8XNri4tl98t.jpg","","in","","0","0","0","https://x.com/undefined/status/1967550203608924310","1474392272527450116",
"1967548549773799494","Mon Sep 15 11:18:24 +0000 2025","0","Jurus Guyur Uang Menteri Purbaya Ke Perbankan Pemicu Krisis Ekonomi Baru? https://t.co/JwTIPNA5Pc","1967548549773799494","","","in","","0","0","0","https://x.com/undefined/status/1967548549773799494","1869440066881552384",
"1967548031206895887","Mon Sep 15 11:16:20 +0000 2025","0","Ini Kata Menkeu Purbaya Soal Nasib Cukai Rokok Tahun Depan https://t.co/1SCtqtbjiY","1967548031206895887","","","in","","0","0","0","https://x.com/undefined/status/1967548031206895887","847372542830444544",
"1967547427172593719","Mon Sep 15 11:13:56 +0000 2025","0","Baiklah. Kita lihat hasilnya. Semoga cukup nendang utk ancang2 rebound daya beli. Ini pertaruhan mu Purbaya. Kelihatannya masuk akal. Semoga begitu adanya nanti. Sumber: CNBC Indonesia https://t.co/WO5ummRbPa","1967547427172593719","","","in","","0","0","2","https://x.com/undefined/status/1967547427172593719","1301052979852619777",
"1967480646143750481","Mon Sep 15 11:12:30 +0000 2025","0","@kerakBe5i @kompascom Purbaya TDK MENJAWAB dgn ANGKA2. 1) Target pemasukan APBN 2025 adlh Rp3000T (kalo tercapai). 2) Yg pasti thn 2025 ini harus sediakan Rp1300T utk bayar Utang Jatuh Tempo + Bunga. 3) Harus Buka Utang Baru utk 'menambal' APBN 2025 yg sdh terpotong No-2. 4) Akan terjadi lg di 2026","1967547065518670313","","kerakBe5i","in","","0","0","0","https://x.com/undefined/status/1967547065518670313","1626014171497385984",
